X,Y,Value
1023,663,3
1024,663,3
1025,663,3
1026,663,3
1027,663,3
1028,663,3
1029,663,3
1030,663,3
1031,663,3
1032,663,3
1033,663,3
1034,663,3
1035,663,3
1036,663,3
1037,663,3
1038,663,3
1039,663,3
1040,663,3
1041,663,3
1042,663,3
1043,663,3
1044,663,3
1045,663,3
1046,663,3
1047,663,3
1048,663,3
1049,663,3
1050,663,3
1051,663,3
1052,663,3
1053,663,3
1054,663,3
1055,663,3
1056,663,3
1057,663,3
1058,663,3
1059,663,3
1060,663,3
1061,663,3
1062,663,3
1063,663,3
1064,663,3
1065,663,3
1066,663,3
1067,663,3
1068,663,3
1069,663,3
1070,663,3
1071,663,3
1072,663,3
1073,663,3
1074,663,3
1075,663,3
1076,663,3
1077,663,3
1078,663,3
1079,663,3
1080,663,3
1081,663,3
1082,663,3
1083,663,3
1084,663,3
1085,663,3
1086,663,3
1087,663,3
1088,663,3
1089,663,3
1090,663,3
1091,663,3
1092,663,3
1093,663,3
1094,663,3
1095,663,3
1096,663,3
1097,663,3
1098,663,3
1099,663,3
1100,663,3
1101,663,3
1102,663,3
1103,663,3
1104,663,3
1105,663,3
1106,663,3
1107,663,3
1108,663,3
1109,663,3
1110,663,3
1111,663,3
1112,663,3
1113,663,3
1114,663,3
1115,663,3
1116,663,3
1117,663,3
1118,663,3
1119,663,3
1120,663,3
1121,663,3
1122,663,3
1123,663,3
1124,663,3
1125,663,3
1126,663,3
1127,663,3
1128,663,3
1129,663,3
1130,663,3
1131,663,3
1132,663,3
1133,663,3
1134,663,3
1135,663,3
1136,663,3
1137,663,3
1138,663,3
1139,663,3
1140,663,3
1141,663,3
1142,663,3
1143,663,3
1144,663,3
1145,663,3
1146,663,3
1147,663,3
1148,663,3
1149,663,3
1150,663,3
1151,663,3
1152,663,3
1153,663,3
1154,663,3
1155,663,3
1156,663,3
1157,663,3
1158,663,3
1159,663,3
1160,663,3
1161,663,3
1162,663,3
1163,663,3
1164,663,3
1165,663,3
1166,663,3
1167,663,3
1168,663,3
1169,663,3
1170,663,3
1171,663,3
1172,663,3
1173,663,3
1174,663,3
1175,663,3
1176,663,3
1177,663,3
1178,663,3
1023,664,3
1024,664,3
1025,664,3
1026,664,3
1027,664,3
1028,664,3
1029,664,3
1030,664,3
1031,664,3
1032,664,3
1033,664,3
1034,664,3
1035,664,3
1036,664,3
1037,664,3
1038,664,3
1039,664,3
1040,664,3
1041,664,3
1042,664,3
1043,664,3
1044,664,3
1045,664,3
1046,664,3
1047,664,3
1048,664,3
1049,664,3
1050,664,3
1051,664,3
1052,664,3
1053,664,3
1054,664,3
1055,664,3
1056,664,3
1057,664,3
1058,664,3
1059,664,3
1060,664,3
1061,664,3
1062,664,3
1063,664,3
1064,664,3
1065,664,3
1066,664,3
1067,664,3
1068,664,3
1069,664,3
1070,664,3
1071,664,3
1072,664,3
1073,664,3
1074,664,3
1075,664,3
1076,664,3
1077,664,3
1078,664,3
1079,664,3
1080,664,3
1081,664,3
1082,664,3
1083,664,3
1084,664,3
1085,664,3
1086,664,3
1087,664,3
1088,664,3
1089,664,3
1090,664,3
1091,664,3
1092,664,3
1093,664,3
1094,664,3
1095,664,3
1096,664,3
1097,664,3
1098,664,3
1099,664,3
1100,664,3
1101,664,3
1102,664,3
1103,664,3
1104,664,3
1105,664,3
1106,664,3
1107,664,3
1108,664,3
1109,664,3
1110,664,3
1111,664,3
1112,664,3
1113,664,3
1114,664,3
1115,664,3
1116,664,3
1117,664,3
1118,664,3
1119,664,3
1120,664,3
1121,664,3
1122,664,3
1123,664,3
1124,664,3
1125,664,3
