X,Y,Value
465,1029,3
466,1029,3
467,1029,3
468,1029,3
469,1029,3
470,1029,3
471,1029,3
472,1029,3
473,1029,3
474,1029,3
475,1029,3
476,1029,3
477,1029,3
478,1029,3
479,1029,3
480,1029,3
481,1029,3
482,1029,3
483,1029,3
484,1029,3
485,1029,3
486,1029,3
487,1029,3
488,1029,3
489,1029,3
490,1029,3
491,1029,3
492,1029,3
493,1029,3
494,1029,3
495,1029,3
496,1029,3
497,1029,3
498,1029,3
499,1029,3
500,1029,3
501,1029,3
502,1029,3
503,1029,3
504,1029,3
505,1029,3
506,1029,3
507,1029,3
508,1029,3
509,1029,3
510,1029,3
511,1029,3
512,1029,3
513,1029,3
514,1029,3
515,1029,3
516,1029,3
517,1029,3
518,1029,3
519,1029,3
520,1029,3
521,1029,3
522,1029,3
523,1029,3
524,1029,3
525,1029,3
526,1029,3
527,1029,3
528,1029,3
529,1029,3
530,1029,3
531,1029,3
532,1029,3
533,1029,3
534,1029,3
535,1029,3
536,1029,3
537,1029,3
538,1029,3
539,1029,3
540,1029,3
541,1029,3
542,1029,3
543,1029,3
544,1029,3
545,1029,3
546,1029,3
547,1029,3
548,1029,3
549,1029,3
550,1029,3
551,1029,3
552,1029,3
553,1029,3
554,1029,3
555,1029,3
556,1029,3
557,1029,3
558,1029,3
559,1029,3
560,1029,3
561,1029,3
562,1029,3
563,1029,3
564,1029,3
565,1029,3
566,1029,3
567,1029,3
568,1029,3
569,1029,3
570,1029,3
571,1029,3
572,1029,3
573,1029,3
574,1029,3
575,1029,3
576,1029,3
577,1029,3
578,1029,3
579,1029,3
580,1029,3
581,1029,3
582,1029,3
583,1029,3
584,1029,3
585,1029,3
586,1029,3
587,1029,3
588,1029,3
589,1029,3
590,1029,3
591,1029,3
592,1029,3
593,1029,3
594,1029,3
595,1029,3
596,1029,3
597,1029,3
598,1029,3
599,1029,3
600,1029,3
601,1029,3
602,1029,3
603,1029,3
604,1029,3
605,1029,3
606,1029,3
607,1029,3
608,1029,3
609,1029,3
610,1029,3
611,1029,3
612,1029,3
613,1029,3
614,1029,3
615,1029,3
616,1029,3
617,1029,3
618,1029,3
619,1029,3
620,1029,3
465,1030,3
466,1030,3
467,1030,3
468,1030,3
469,1030,3
470,1030,3
471,1030,3
472,1030,3
473,1030,3
474,1030,3
475,1030,3
476,1030,3
477,1030,3
478,1030,3
479,1030,3
480,1030,3
481,1030,3
482,1030,3
483,1030,3
484,1030,3
485,1030,3
486,1030,3
487,1030,3
488,1030,3
489,1030,3
490,1030,3
491,1030,3
492,1030,3
493,1030,3
494,1030,3
495,1030,3
496,1030,3
497,1030,3
498,1030,3
499,1030,3
500,1030,3
501,1030,3
502,1030,3
503,1030,3
504,1030,3
505,1030,3
506,1030,3
507,1030,3
508,1030,3
509,1030,3
510,1030,3
511,1030,3
512,1030,3
513,1030,3
514,1030,3
515,1030,3
516,1030,3
517,1030,3
518,1030,3
519,1030,3
520,1030,3
521,1030,3
522,1030,3
523,1030,3
524,1030,3
525,1030,3
526,1030,3
527,1030,3
528,1030,3
529,1030,3
530,1030,3
531,1030,3
532,1030,3
533,1030,3
534,1030,3
535,1030,3
536,1030,3
537,1030,3
538,1030,3
539,1030,3
540,1030,3
541,1030,3
542,1030,3
543,1030,3
544,1030,3
545,1030,3
546,1030,3
547,1030,3
548,1030,3
549,1030,3
550,1030,3
551,1030,3
552,1030,3
553,1030,3
554,1030,3
555,1030,3
556,1030,3
557,1030,3
558,1030,3
559,1030,3
560,1030,3
561,1030,3
562,1030,3
563,1030,3
564,1030,3
565,1030,3
566,1030,3
567,1030,3
568,1030,3
569,1030,3
570,1030,3
571,1030,3
572,1030,3
573,1030,3
574,1030,3
575,1030,3
576,1030,3
577,1030,3
578,1030,3
579,1030,3
580,1030,3
581,1030,3
582,1030,3
583,1030,3
584,1030,3
585,1030,3
586,1030,3
587,1030,3
588,1030,3
589,1030,3
590,1030,3
591,1030,3
592,1030,3
593,1030,3
594,1030,3
595,1030,3
596,1030,3
597,1030,3
598,1030,3
599,1030,3
600,1030,3
601,1030,3
602,1030,3
603,1030,3
604,1030,3
605,1030,3
606,1030,3
607,1030,3
608,1030,3
609,1030,3
610,1030,3
611,1030,3
612,1030,3
613,1030,3
614,1030,3
615,1030,3
616,1030,3
617,1030,3
618,1030,3
619,1030,3
620,1030,3
465,1031,3
466,1031,3
467,1031,3
468,1031,3
469,1031,3
470,1031,3
471,1031,3
472,1031,3
473,1031,3
474,1031,3
475,1031,3
476,1031,3
477,1031,3
478,1031,3
479,1031,3
480,1031,3
481,1031,3
482,1031,3
483,1031,3
484,1031,3
485,1031,3
486,1031,3
487,1031,3
488,1031,3
489,1031,3
490,1031,3
491,1031,3
492,1031,3
493,1031,3
494,1031,3
495,1031,3
496,1031,3
497,1031,3
498,1031,3
499,1031,3
500,1031,3
501,1031,3
502,1031,3
503,1031,3
504,1031,3
505,1031,3
506,1031,3
507,1031,3
508,1031,3
509,1031,3
510,1031,3
511,1031,3
512,1031,3
513,1031,3
514,1031,3
515,1031,3
516,1031,3
517,1031,3
518,1031,3
519,1031,3
520,1031,3
521,1031,3
522,1031,3
523,1031,3
524,1031,3
525,1031,3
526,1031,3
527,1031,3
528,1031,3
529,1031,3
530,1031,3
531,1031,3
532,1031,3
533,1031,3
534,1031,3
535,1031,3
536,1031,3
537,1031,3
538,1031,3
539,1031,3
540,1031,3
541,1031,3
542,1031,3
543,1031,3
544,1031,3
545,1031,3
546,1031,3
547,1031,3
548,1031,3
549,1031,3
550,1031,3
551,1031,3
552,1031,3
553,1031,3
554,1031,3
555,1031,3
556,1031,3
557,1031,3
558,1031,3
559,1031,3
560,1031,3
561,1031,3
562,1031,3
563,1031,3
564,1031,3
565,1031,3
566,1031,3
567,1031,3
568,1031,3
569,1031,3
570,1031,3
571,1031,3
572,1031,3
573,1031,3
574,1031,3
575,1031,3
576,1031,3
577,1031,3
578,1031,3
579,1031,3
580,1031,3
581,1031,3
582,1031,3
583,1031,3
584,1031,3
585,1031,3
586,1031,3
587,1031,3
588,1031,3
589,1031,3
590,1031,3
591,1031,3
592,1031,3
593,1031,3
594,1031,3
595,1031,3
596,1031,3
597,1031,3
598,1031,3
599,1031,3
600,1031,3
601,1031,3
602,1031,3
603,1031,3
604,1031,3
605,1031,3
606,1031,3
607,1031,3
608,1031,3
609,1031,3
610,1031,3
611,1031,3
612,1031,3
613,1031,3
614,1031,3
615,1031,3
616,1031,3
617,1031,3
618,1031,3
619,1031,3
620,1031,3
465,1032,3
466,1032,3
467,1032,3
468,1032,3
469,1032,3
470,1032,3
471,1032,3
472,1032,3
473,1032,3
474,1032,3
475,1032,3
476,1032,3
477,1032,3
478,1032,3
479,1032,3
480,1032,3
481,1032,3
482,1032,3
483,1032,3
484,1032,3
485,1032,3
486,1032,3
487,1032,3
488,1032,3
489,1032,3
490,1032,3
491,1032,3
