X,Y,Value
462,1494,3
463,1494,3
464,1494,3
465,1494,3
466,1494,3
467,1494,3
468,1494,3
469,1494,3
470,1494,3
471,1494,3
472,1494,3
473,1494,3
474,1494,3
475,1494,3
476,1494,3
477,1494,3
478,1494,3
479,1494,3
480,1494,3
481,1494,3
482,1494,3
483,1494,3
484,1494,3
485,1494,3
486,1494,3
487,1494,3
488,1494,3
489,1494,3
490,1494,3
491,1494,3
492,1494,3
493,1494,3
494,1494,3
495,1494,3
496,1494,3
497,1494,3
498,1494,3
499,1494,3
500,1494,3
501,1494,3
502,1494,3
503,1494,3
504,1494,3
505,1494,3
506,1494,3
507,1494,3
508,1494,3
509,1494,3
510,1494,3
511,1494,3
512,1494,3
513,1494,3
514,1494,3
515,1494,3
516,1494,3
517,1494,3
518,1494,3
519,1494,3
520,1494,3
521,1494,3
522,1494,3
523,1494,3
524,1494,3
525,1494,3
526,1494,3
527,1494,3
528,1494,3
529,1494,3
530,1494,3
531,1494,3
532,1494,3
533,1494,3
534,1494,3
535,1494,3
536,1494,3
537,1494,3
538,1494,3
539,1494,3
540,1494,3
541,1494,3
542,1494,3
543,1494,3
544,1494,3
545,1494,3
546,1494,3
547,1494,3
548,1494,3
549,1494,3
550,1494,3
551,1494,3
552,1494,3
553,1494,3
554,1494,3
555,1494,3
556,1494,3
557,1494,3
558,1494,3
559,1494,3
560,1494,3
561,1494,3
562,1494,3
563,1494,3
564,1494,3
565,1494,3
566,1494,3
567,1494,3
568,1494,3
569,1494,3
570,1494,3
571,1494,3
572,1494,3
573,1494,3
574,1494,3
575,1494,3
576,1494,3
577,1494,3
578,1494,3
579,1494,3
580,1494,3
581,1494,3
582,1494,3
583,1494,3
584,1494,3
585,1494,3
586,1494,3
587,1494,3
588,1494,3
589,1494,3
590,1494,3
591,1494,3
592,1494,3
593,1494,3
594,1494,3
595,1494,3
596,1494,3
597,1494,3
598,1494,3
599,1494,3
600,1494,3
601,1494,3
602,1494,3
603,1494,3
604,1494,3
605,1494,3
606,1494,3
607,1494,3
608,1494,3
609,1494,3
610,1494,3
611,1494,3
612,1494,3
613,1494,3
614,1494,3
615,1494,3
616,1494,3
617,1494,3
462,1495,3
463,1495,3
464,1495,3
465,1495,3
466,1495,3
467,1495,3
468,1495,3
469,1495,3
470,1495,3
471,1495,3
472,1495,3
473,1495,3
474,1495,3
475,1495,3
476,1495,3
477,1495,3
478,1495,3
479,1495,3
480,1495,3
481,1495,3
482,1495,3
483,1495,3
484,1495,3
485,1495,3
486,1495,3
487,1495,3
488,1495,3
489,1495,3
490,1495,3
491,1495,3
492,1495,3
493,1495,3
494,1495,3
495,1495,3
496,1495,3
497,1495,3
498,1495,3
499,1495,3
500,1495,3
501,1495,3
502,1495,3
503,1495,3
504,1495,3
505,1495,3
506,1495,3
507,1495,3
508,1495,3
509,1495,3
510,1495,3
511,1495,3
512,1495,3
513,1495,3
514,1495,3
515,1495,3
516,1495,3
517,1495,3
518,1495,3
519,1495,3
520,1495,3
521,1495,3
522,1495,3
523,1495,3
524,1495,3
525,1495,3
526,1495,3
527,1495,3
528,1495,3
529,1495,3
530,1495,3
531,1495,3
532,1495,3
533,1495,3
534,1495,3
535,1495,3
536,1495,3
537,1495,3
538,1495,3
539,1495,3
540,1495,3
541,1495,3
542,1495,3
543,1495,3
544,1495,3
545,1495,3
546,1495,3
547,1495,3
548,1495,3
549,1495,3
550,1495,3
551,1495,3
552,1495,3
553,1495,3
554,1495,3
555,1495,3
556,1495,3
557,1495,3
558,1495,3
559,1495,3
560,1495,3
561,1495,3
562,1495,3
563,1495,3
564,1495,3
565,1495,3
566,1495,3
567,1495,3
568,1495,3
569,1495,3
570,1495,3
571,1495,3
572,1495,3
573,1495,3
574,1495,3
575,1495,3
576,1495,3
577,1495,3
578,1495,3
579,1495,3
580,1495,3
581,1495,3
582,1495,3
583,1495,3
584,1495,3
585,1495,3
586,1495,3
587,1495,3
588,1495,3
589,1495,3
590,1495,3
591,1495,3
592,1495,3
593,1495,3
594,1495,3
595,1495,3
596,1495,3
597,1495,3
598,1495,3
599,1495,3
600,1495,3
601,1495,3
602,1495,3
603,1495,3
604,1495,3
605,1495,3
606,1495,3
607,1495,3
608,1495,3
609,1495,3
610,1495,3
611,1495,3
612,1495,3
613,1495,3
614,1495,3
615,1495,3
616,1495,3
617,1495,3
462,1496,3
463,1496,3
464,1496,3
465,1496,3
466,1496,3
467,1496,3
468,1496,3
469,1496,3
470,1496,3
471,1496,3
472,1496,3
473,1496,3
474,1496,3
475,1496,3
476,1496,3
477,1496,3
478,1496,3
479,1496,3
480,1496,3
481,1496,3
482,1496,3
483,1496,3
484,1496,3
485,1496,3
486,1496,3
487,1496,3
488,1496,3
489,1496,3
490,1496,3
491,1496,3
492,1496,3
493,1496,3
494,1496,3
495,1496,3
496,1496,3
497,1496,3
498,1496,3
499,1496,3
500,1496,3
501,1496,3
502,1496,3
503,1496,3
504,1496,3
505,1496,3
506,1496,3
507,1496,3
508,1496,3
509,1496,3
510,1496,3
511,1496,3
512,1496,3
513,1496,3
514,1496,3
515,1496,3
516,1496,3
517,1496,3
518,1496,3
519,1496,3
520,1496,3
521,1496,3
522,1496,3
523,1496,3
524,1496,3
525,1496,3
526,1496,3
527,1496,3
528,1496,3
529,1496,3
530,1496,3
531,1496,3
532,1496,3
533,1496,3
534,1496,3
535,1496,3
536,1496,3
537,1496,3
538,1496,3
539,1496,3
540,1496,3
541,1496,3
542,1496,3
543,1496,3
544,1496,3
545,1496,3
546,1496,3
547,1496,3
548,1496,3
549,1496,3
550,1496,3
551,1496,3
552,1496,3
553,1496,3
554,1496,3
555,1496,3
556,1496,3
557,1496,3
558,1496,3
559,1496,3
560,1496,3
561,1496,3
562,1496,3
563,1496,3
564,1496,3
565,1496,3
566,1496,3
567,1496,3
568,1496,3
569,1496,3
570,1496,3
571,1496,3
572,1496,3
573,1496,3
574,1496,3
575,1496,3
576,1496,3
577,1496,3
578,1496,3
579,1496,3
580,1496,3
581,1496,3
582,1496,3
583,1496,3
584,1496,3
585,1496,3
586,1496,3
587,1496,3
588,1496,3
589,1496,3
590,1496,3
591,1496,3
592,1496,3
593,1496,3
594,1496,3
595,1496,3
596,1496,3
597,1496,3
598,1496,3
599,1496,3
600,1496,3
601,1496,3
602,1496,3
603,1496,3
604,1496,3
605,1496,3
606,1496,3
607,1496,3
608,1496,3
609,1496,3
610,1496,3
611,1496,3
612,1496,3
613,1496,3
614,1496,3
615,1496,3
616,1496,3
617,1496,3
462,1497,3
463,1497,3
464,1497,3
465,1497,3
466,1497,3
467,1497,3
468,1497,3
469,1497,3
470,1497,3
471,1497,3
472,1497,3
473,1497,3
474,1497,3
475,1497,3
476,1497,3
477,1497,3
478,1497,3
479,1497,3
480,1497,3
481,1497,3
482,1497,3
483,1497,3
484,1497,3
485,1497,3
486,1497,3
487,1497,3
488,1497,3
489,1497,3
490,1497,3
491,1497,3
492,1497,3
493,1497,3
494,1497,3
495,1497,3
496,1497,3
497,1497,3
498,1497,3
499,1497,3
500,1497,3
501,1497,3
502,1497,3
503,1497,3
504,1497,3
505,1497,3
506,1497,3
507,1497,3
508,1497,3
509,1497,3
510,1497,3
511,1497,3
512,1497,3
513,1497,3
514,1497,3
515,1497,3
516,1497,3
517,1497,3
518,1497,3
519,1497,3
520,1497,3
521,1497,3
522,1497,3
523,1497,3
524,1497,3
525,1497,3
526,1497,3
527,1497,3
528,1497,3
529,1497,3
530,1497,3
531,1497,3
532,1497,3
533,1497,3
534,1497,3
535,1497,3
536,1497,3
537,1497,3
538,1497,3
539,1497,3
540,1497,3
541,1497,3
542,1497,3
543,1497,3
544,1497,3
545,1497,3
546,1497,3
547,1497,3
548,1497,3
549,1497,3
550,1497,3
551,1497,3
552,1497,3
553,1497,3
554,1497,3
555,1497,3
556,1497,3
557,1497,3
558,1497,3
559,1497,3
560,1497,3
561,1497,3
562,1497,3
563,1497,3
564,1497,3
565,1497,3
566,1497,3
567,1497,3
568,1497,3
569,1497,3
570,1497,3
571,1497,3
572,1497,3
573,1497,3
574,1497,3
575,1497,3
576,1497,3
577,1497,3
578,1497,3
579,1497,3
580,1497,3
581,1497,3
582,1497,3
583,1497,3
584,1497,3
585,1497,3
586,1497,3
587,1497,3
588,1497,3
589,1497,3
590,1497,3
591,1497,3
592,1497,3
593,1497,3
594,1497,3
595,1497,3
596,1497,3
597,1497,3
598,1497,3
599,1497,3
600,1497,3
601,1497,3
602,1497,3
603,1497,3
604,1497,3
605,1497,3
606,1497,3
607,1497,3
608,1497,3
609,1497,3
610,1497,3
611,1497,3
612,1497,3
613,1497,3
614,1497,3
615,1497,3
616,1497,3
617,1497,3
462,1498,3
463,1498,3
464,1498,3
465,1498,3
466,1498,3
467,1498,3
468,1498,3
469,1498,3
470,1498,3
471,1498,3
472,1498,3
473,1498,3
474,1498,3
475,1498,3
476,1498,3
477,1498,3
478,1498,3
479,1498,3
480,1498,3
481,1498,3
482,1498,3
483,1498,3
484,1498,3
485,1498,3
486,1498,3
487,1498,3
488,1498,3
489,1498,3
490,1498,3
491,1498,3
492,1498,3
493,1498,3
494,1498,3
495,1498,3
496,1498,3
497,1498,3
498,1498,3
499,1498,3
500,1498,3
501,1498,3
502,1498,3
503,1498,3
504,1498,3
505,1498,3
506,1498,3
507,1498,3
508,1498,3
509,1498,3
510,1498,3
511,1498,3
512,1498,3
513,1498,3
514,1498,3
515,1498,3
516,1498,3
517,1498,3
518,1498,3
519,1498,3
520,1498,3
521,1498,3
522,1498,3
523,1498,3
524,1498,3
525,1498,3
526,1498,3
527,1498,3
528,1498,3
529,1498,3
530,1498,3
531,1498,3
532,1498,3
533,1498,3
534,1498,3
535,1498,3
536,1498,3
537,1498,3
538,1498,3
539,1498,3
540,1498,3
541,1498,3
542,1498,3
543,1498,3
544,1498,3
545,1498,3
546,1498,3
547,1498,3
548,1498,3
549,1498,3
550,1498,3
551,1498,3
552,1498,3
553,1498,3
554,1498,3
555,1498,3
556,1498,3
557,1498,3
558,1498,3
559,1498,3
560,1498,3
561,1498,3
562,1498,3
563,1498,3
564,1498,3
565,1498,3
566,1498,3
567,1498,3
568,1498,3
569,1498,3
570,1498,3
571,1498,3
572,1498,3
573,1498,3
574,1498,3
575,1498,3
576,1498,3
577,1498,3
578,1498,3
579,1498,3
580,1498,3
581,1498,3
582,1498,3
583,1498,3
584,1498,3
585,1498,3
586,1498,3
587,1498,3
588,1498,3
589,1498,3
590,1498,3
591,1498,3
592,1498,3
593,1498,3
594,1498,3
595,1498,3
596,1498,3
597,1498,3
598,1498,3
599,1498,3
600,1498,3
601,1498,3
602,1498,3
603,1498,3
604,1498,3
605,1498,3
606,1498,3
607,1498,3
608,1498,3
609,1498,3
610,1498,3
611,1498,3
612,1498,3
613,1498,3
614,1498,3
615,1498,3
616,1498,3
617,1498,3
462,1499,3
463,1499,3
464,1499,3
465,1499,3
466,1499,3
467,1499,3
468,1499,3
469,1499,3
470,1499,3
471,1499,3
472,1499,3
473,1499,3
474,1499,3
475,1499,3
476,1499,3
477,1499,3
478,1499,3
479,1499,3
480,1499,3
