X,Y,Value
379,137,-100
380,137,-100
381,137,-100
382,137,-100
383,137,-100
384,137,-100
385,137,-100
386,137,-100
387,137,-100
388,137,-100
389,137,-100
390,137,-100
391,137,-100
392,137,-100
393,137,-100
394,137,-100
395,137,-100
396,137,-100
397,137,-100
398,137,-100
399,137,-100
400,137,-100
401,137,-100
402,137,-100
403,137,-100
404,137,-100
405,137,-100
406,137,-100
407,137,-100
408,137,-100
409,137,-100
410,137,-100
411,137,-100
412,137,-100
413,137,-100
414,137,-100
415,137,-100
379,138,-100
380,138,-100
381,138,-100
382,138,-100
383,138,-100
384,138,-100
385,138,-100
386,138,-100
387,138,-100
388,138,-100
389,138,-100
390,138,-100
391,138,-100
392,138,-100
393,138,-100
394,138,-100
395,138,-100
396,138,-100
397,138,-100
398,138,-100
399,138,-100
400,138,-100
401,138,-100
402,138,-100
403,138,-100
404,138,-100
405,138,-100
406,138,-100
407,138,-100
408,138,-100
409,138,-100
410,138,-100
411,138,-100
412,138,-100
413,138,-100
414,138,-100
415,138,-100
379,139,-100
380,139,-100
381,139,-100
382,139,-100
383,139,-100
384,139,-100
385,139,-100
386,139,-100
387,139,-100
388,139,-100
389,139,-100
390,139,-100
391,139,-100
392,139,-100
393,139,-100
394,139,-100
395,139,-100
396,139,-100
397,139,-100
398,139,-100
399,139,-100
400,139,-100
401,139,-100
402,139,-100
403,139,-100
404,139,-100
405,139,-100
406,139,-100
407,139,-100
408,139,-100
409,139,-100
410,139,-100
411,139,-100
412,139,-100
413,139,-100
414,139,-100
415,139,-100
379,140,-100
380,140,-100
381,140,-100
382,140,-100
383,140,-100
384,140,-100
385,140,-100
386,140,-100
387,140,-100
388,140,-100
389,140,-100
390,140,-100
391,140,-100
392,140,-100
393,140,-100
394,140,-100
395,140,-100
396,140,-100
397,140,-100
398,140,-100
399,140,-100
400,140,-100
401,140,-100
402,140,-100
403,140,-100
404,140,-100
405,140,-100
406,140,-100
407,140,-100
408,140,-100
409,140,-100
410,140,-100
411,140,-100
412,140,-100
413,140,-100
414,140,-100
415,140,-100
379,141,-100
380,141,-100
381,141,-100
382,141,-100
383,141,-100
384,141,-100
385,141,-100
386,141,-100
387,141,-100
388,141,-100
389,141,-100
390,141,-100
391,141,-100
392,141,-100
393,141,-100
394,141,-100
395,141,-100
396,141,-100
397,141,-100
398,141,-100
399,141,-100
400,141,-100
401,141,-100
402,141,-100
403,141,-100
404,141,-100
405,141,-100
406,141,-100
407,141,-100
408,141,-100
409,141,-100
410,141,-100
411,141,-100
412,141,-100
413,141,-100
414,141,-100
415,141,-100
379,142,-100
380,142,-100
381,142,-100
382,142,-100
383,142,-100
384,142,-100
385,142,-100
386,142,-100
387,142,-100
388,142,-100
389,142,-100
390,142,-100
391,142,-100
392,142,-100
393,142,-100
394,142,-100
395,142,-100
396,142,-100
397,142,-100
398,142,-100
399,142,-100
400,142,-100
401,142,-100
402,142,-100
403,142,-100
404,142,-100
405,142,-100
406,142,-100
407,142,-100
408,142,-100
409,142,-100
410,142,-100
411,142,-100
412,142,-100
413,142,-100
414,142,-100
415,142,-100
379,143,-100
380,143,-100
381,143,-100
382,143,-100
383,143,-100
384,143,-100
385,143,-100
386,143,-100
387,143,-100
388,143,-100
389,143,-100
390,143,-100
391,143,-100
392,143,-100
393,143,-100
394,143,-100
395,143,-100
396,143,-100
397,143,-100
398,143,-100
399,143,-100
400,143,-100
401,143,-100
402,143,-100
403,143,-100
404,143,-100
405,143,-100
406,143,-100
407,143,-100
408,143,-100
409,143,-100
410,143,-100
411,143,-100
412,143,-100
413,143,-100
414,143,-100
415,143,-100
379,144,-100
380,144,-100
381,144,-100
382,144,-100
383,144,-100
384,144,-100
385,144,-100
386,144,-100
387,144,-100
388,144,-100
389,144,-100
390,144,-100
391,144,-100
392,144,-100
393,144,-100
394,144,-100
395,144,-100
396,144,-100
397,144,-100
398,144,-100
399,144,-100
400,144,-100
401,144,-100
402,144,-100
403,144,-100
404,144,-100
405,144,-100
406,144,-100
407,144,-100
408,144,-100
409,144,-100
410,144,-100
411,144,-100
412,144,-100
413,144,-100
414,144,-100
415,144,-100
379,145,-100
380,145,-100
381,145,-100
382,145,-100
383,145,-100
384,145,-100
385,145,-100
386,145,-100
387,145,-100
388,145,-100
389,145,-100
390,145,-100
391,145,-100
392,145,-100
393,145,-100
394,145,-100
395,145,-100
396,145,-100
397,145,-100
398,145,-100
399,145,-100
400,145,-100
401,145,-100
402,145,-100
403,145,-100
404,145,-100
405,145,-100
406,145,-100
407,145,-100
408,145,-100
409,145,-100
410,145,-100
411,145,-100
412,145,-100
413,145,-100
414,145,-100
415,145,-100
379,146,-100
380,146,-100
381,146,-100
382,146,-100
383,146,-100
384,146,-100
385,146,-100
386,146,-100
387,146,-100
388,146,-100
389,146,-100
390,146,-100
391,146,-100
392,146,-100
393,146,-100
394,146,-100
395,146,-100
396,146,-100
397,146,-100
398,146,-100
399,146,-100
400,146,-100
401,146,-100
402,146,-100
403,146,-100
404,146,-100
405,146,-100
406,146,-100
407,146,-100
408,146,-100
409,146,-100
410,146,-100
411,146,-100
412,146,-100
413,146,-100
414,146,-100
415,146,-100
379,147,-100
380,147,-100
381,147,-100
382,147,-100
383,147,-100
384,147,-100
385,147,-100
386,147,-100
387,147,-100
388,147,-100
389,147,-100
390,147,-100
391,147,-100
392,147,-100
393,147,-100
394,147,-100
395,147,-100
396,147,-100
397,147,-100
398,147,-100
399,147,-100
400,147,-100
401,147,-100
402,147,-100
403,147,-100
404,147,-100
405,147,-100
406,147,-100
407,147,-100
408,147,-100
409,147,-100
410,147,-100
411,147,-100
412,147,-100
413,147,-100
414,147,-100
415,147,-100
379,148,-100
380,148,-100
381,148,-100
382,148,-100
383,148,-100
384,148,-100
385,148,-100
386,148,-100
387,148,-100
388,148,-100
389,148,-100
390,148,-100
391,148,-100
392,148,-100
393,148,-100
394,148,-100
395,148,-100
396,148,-100
397,148,-100
398,148,-100
399,148,-100
400,148,-100
401,148,-100
402,148,-100
403,148,-100
404,148,-100
405,148,-100
406,148,-100
407,148,-100
408,148,-100
409,148,-100
410,148,-100
411,148,-100
412,148,-100
413,148,-100
414,148,-100
415,148,-100
379,149,-100
380,149,-100
381,149,-100
382,149,-100
383,149,-100
384,149,-100
385,149,-100
386,149,-100
387,149,-100
388,149,-100
389,149,-100
390,149,-100
391,149,-100
392,149,-100
393,149,-100
394,149,-100
395,149,-100
396,149,-100
397,149,-100
398,149,-100
399,149,-100
400,149,-100
401,149,-100
402,149,-100
403,149,-100
404,149,-100
405,149,-100
406,149,-100
407,149,-100
408,149,-100
409,149,-100
410,149,-100
411,149,-100
412,149,-100
413,149,-100
414,149,-100
415,149,-100
379,150,-100
380,150,-100
381,150,-100
382,150,-100
383,150,-100
384,150,-100
385,150,-100
386,150,-100
387,150,-100
388,150,-100
389,150,-100
390,150,-100
391,150,-100
392,150,-100
393,150,-100
394,150,-100
395,150,-100
396,150,-100
397,150,-100
398,150,-100
399,150,-100
400,150,-100
401,150,-100
402,150,-100
403,150,-100
404,150,-100
405,150,-100
406,150,-100
407,150,-100
408,150,-100
409,150,-100
410,150,-100
411,150,-100
412,150,-100
413,150,-100
414,150,-100
415,150,-100
379,151,-100
380,151,-100
381,151,-100
382,151,-100
383,151,-100
384,151,-100
385,151,-100
386,151,-100
387,151,-100
388,151,-100
389,151,-100
390,151,-100
391,151,-100
392,151,-100
393,151,-100
394,151,-100
395,151,-100
396,151,-100
397,151,-100
398,151,-100
399,151,-100
400,151,-100
401,151,-100
402,151,-100
403,151,-100
404,151,-100
405,151,-100
406,151,-100
407,151,-100
408,151,-100
409,151,-100
410,151,-100
411,151,-100
412,151,-100
413,151,-100
414,151,-100
415,151,-100
379,152,-100
380,152,-100
381,152,-100
382,152,-100
383,152,-100
384,152,-100
385,152,-100
386,152,-100
387,152,-100
388,152,-100
389,152,-100
390,152,-100
391,152,-100
392,152,-100
393,152,-100
394,152,-100
395,152,-100
396,152,-100
397,152,-100
398,152,-100
399,152,-100
400,152,-100
401,152,-100
402,152,-100
403,152,-100
404,152,-100
405,152,-100
406,152,-100
407,152,-100
408,152,-100
409,152,-100
410,152,-100
411,152,-100
412,152,-100
413,152,-100
414,152,-100
415,152,-100
379,153,-100
380,153,-100
381,153,-100
382,153,-100
383,153,-100
384,153,-100
385,153,-100
386,153,-100
387,153,-100
388,153,-100
389,153,-100
390,153,-100
391,153,-100
392,153,-100
393,153,-100
394,153,-100
395,153,-100
396,153,-100
397,153,-100
398,153,-100
399,153,-100
400,153,-100
401,153,-100
402,153,-100
403,153,-100
404,153,-100
405,153,-100
406,153,-100
407,153,-100
408,153,-100
409,153,-100
410,153,-100
411,153,-100
412,153,-100
413,153,-100
414,153,-100
415,153,-100
379,154,-100
380,154,-100
381,154,-100
382,154,-100
383,154,-100
384,154,-100
385,154,-100
386,154,-100
387,154,-100
388,154,-100
389,154,-100
390,154,-100
391,154,-100
392,154,-100
393,154,-100
394,154,-100
395,154,0.739
396,154,0.722
397,154,0.701
398,154,0.671
399,154,0.612
400,154,0.155
401,154,0.185
402,154,-100
403,154,-100
404,154,-100
405,154,-100
406,154,-100
407,154,-100
408,154,-100
409,154,-100
410,154,-100
411,154,-100
412,154,-100
413,154,-100
414,154,-100
415,154,-100
379,155,-100
380,155,-100
381,155,-100
382,155,-100
383,155,-100
384,155,-100
385,155,-100
386,155,-100
387,155,-100
388,155,-100
389,155,-100
390,155,-100
391,155,-100
392,155,-100
393,155,-100
394,155,-100
395,155,0.739
396,155,0.722
397,155,0.701
398,155,0.671
399,155,0.612
400,155,0.155
401,155,0.185
402,155,-100
403,155,-100
404,155,-100
405,155,-100
406,155,-100
407,155,-100
408,155,-100
409,155,-100
410,155,-100
411,155,-100
412,155,-100
413,155,-100
