X,Y,Value
156,413,-100
157,413,-100
158,413,-100
159,413,-100
160,413,-100
161,413,-100
162,413,-100
163,413,-100
164,413,-100
165,413,-100
166,413,-100
167,413,-100
168,413,-100
169,413,-100
170,413,-100
171,413,-100
172,413,-100
173,413,-100
174,413,-100
175,413,-100
176,413,-100
177,413,-100
178,413,-100
179,413,-100
180,413,-100
181,413,-100
182,413,-100
183,413,-100
184,413,-100
185,413,-100
186,413,-100
187,413,-100
188,413,-100
189,413,-100
190,413,-100
191,413,-100
192,413,-100
156,414,-100
157,414,-100
158,414,-100
159,414,-100
160,414,-100
161,414,-100
162,414,-100
163,414,-100
164,414,-100
165,414,-100
166,414,-100
167,414,-100
168,414,-100
169,414,-100
170,414,-100
171,414,-100
172,414,-100
173,414,-100
174,414,-100
175,414,-100
176,414,-100
177,414,-100
178,414,-100
179,414,-100
180,414,-100
181,414,-100
182,414,-100
183,414,-100
184,414,-100
185,414,-100
186,414,-100
187,414,-100
188,414,-100
189,414,-100
190,414,-100
191,414,-100
192,414,-100
156,415,-100
157,415,-100
158,415,-100
159,415,-100
160,415,-100
161,415,-100
162,415,-100
163,415,-100
164,415,-100
165,415,-100
166,415,-100
167,415,-100
168,415,-100
169,415,-100
170,415,-100
171,415,-100
172,415,-100
173,415,-100
174,415,-100
175,415,-100
176,415,-100
177,415,-100
178,415,-100
179,415,-100
180,415,-100
181,415,-100
182,415,-100
183,415,-100
184,415,-100
185,415,-100
186,415,-100
187,415,-100
188,415,-100
189,415,-100
190,415,-100
191,415,-100
192,415,-100
156,416,-100
157,416,-100
158,416,-100
159,416,-100
160,416,-100
161,416,-100
162,416,-100
163,416,-100
164,416,-100
165,416,-100
166,416,-100
167,416,-100
168,416,-100
169,416,-100
170,416,-100
171,416,-100
172,416,-100
173,416,-100
174,416,-100
175,416,-100
176,416,-100
177,416,-100
178,416,-100
179,416,-100
180,416,-100
181,416,-100
182,416,-100
183,416,-100
184,416,-100
185,416,-100
186,416,-100
187,416,-100
188,416,-100
189,416,-100
190,416,-100
191,416,-100
192,416,-100
156,417,-100
157,417,-100
158,417,-100
159,417,-100
160,417,-100
161,417,-100
162,417,-100
163,417,-100
164,417,-100
165,417,-100
166,417,-100
167,417,-100
168,417,-100
169,417,-100
170,417,-100
171,417,-100
172,417,-100
173,417,-100
174,417,-100
175,417,-100
176,417,-100
177,417,-100
178,417,-100
179,417,-100
180,417,-100
181,417,-100
182,417,-100
183,417,-100
184,417,-100
185,417,-100
186,417,-100
187,417,-100
188,417,-100
189,417,-100
190,417,-100
191,417,-100
192,417,-100
156,418,-100
157,418,-100
158,418,-100
159,418,-100
160,418,-100
161,418,-100
162,418,-100
163,418,-100
164,418,-100
165,418,-100
166,418,-100
167,418,-100
168,418,-100
169,418,-100
170,418,-100
171,418,-100
172,418,-100
173,418,-100
174,418,-100
175,418,-100
176,418,-100
177,418,-100
