X,Y,Value
106,80,-100
107,80,-100
108,80,-100
109,80,-100
110,80,-100
111,80,-100
112,80,-100
113,80,-100
114,80,-100
115,80,-100
116,80,-100
117,80,-100
118,80,-100
119,80,-100
120,80,-100
121,80,-100
122,80,-100
123,80,-100
124,80,-100
125,80,-100
126,80,-100
127,80,-100
128,80,-100
129,80,-100
130,80,-100
131,80,-100
132,80,-100
133,80,-100
134,80,-100
135,80,-100
136,80,-100
137,80,-100
138,80,-100
139,80,-100
140,80,-100
141,80,-100
142,80,-100
106,81,-100
107,81,-100
108,81,-100
109,81,-100
110,81,-100
111,81,-100
112,81,-100
113,81,-100
114,81,-100
115,81,-100
116,81,-100
117,81,-100
118,81,-100
119,81,-100
120,81,-100
121,81,-100
122,81,-100
123,81,-100
124,81,-100
125,81,-100
126,81,-100
127,81,-100
128,81,-100
129,81,-100
130,81,-100
131,81,-100
132,81,-100
133,81,-100
134,81,-100
135,81,-100
136,81,-100
137,81,-100
138,81,-100
139,81,-100
140,81,-100
141,81,-100
142,81,-100
106,82,-100
107,82,-100
108,82,-100
109,82,-100
110,82,-100
111,82,-100
112,82,-100
113,82,-100
114,82,-100
115,82,-100
116,82,-100
117,82,-100
118,82,-100
119,82,-100
120,82,-100
121,82,-100
122,82,-100
123,82,-100
124,82,-100
125,82,-100
126,82,-100
127,82,-100
128,82,-100
129,82,-100
130,82,-100
131,82,-100
132,82,-100
133,82,-100
134,82,-100
135,82,-100
136,82,-100
137,82,-100
138,82,-100
139,82,-100
140,82,-100
141,82,-100
142,82,-100
106,83,-100
107,83,-100
108,83,-100
109,83,-100
110,83,-100
111,83,-100
112,83,-100
113,83,-100
114,83,-100
115,83,-100
116,83,-100
117,83,-100
118,83,-100
119,83,-100
120,83,-100
121,83,-100
122,83,-100
123,83,-100
124,83,-100
125,83,-100
126,83,-100
127,83,-100
128,83,-100
129,83,-100
130,83,-100
131,83,-100
132,83,-100
133,83,-100
134,83,-100
135,83,-100
136,83,-100
137,83,-100
138,83,-100
139,83,-100
140,83,-100
141,83,-100
142,83,-100
106,84,-100
107,84,-100
108,84,-100
109,84,-100
110,84,-100
111,84,-100
112,84,-100
113,84,-100
114,84,-100
115,84,-100
116,84,-100
117,84,-100
118,84,-100
119,84,-100
120,84,-100
121,84,-100
122,84,-100
123,84,-100
124,84,-100
125,84,-100
126,84,-100
127,84,-100
128,84,-100
129,84,-100
130,84,-100
131,84,-100
132,84,-100
133,84,-100
134,84,-100
135,84,-100
136,84,-100
137,84,-100
138,84,-100
139,84,-100
140,84,-100
141,84,-100
142,84,-100
106,85,-100
107,85,-100
108,85,-100
109,85,-100
110,85,-100
111,85,-100
112,85,-100
113,85,-100
114,85,-100
115,85,-100
116,85,-100
117,85,-100
118,85,-100
119,85,-100
120,85,-100
121,85,-100
122,85,-100
123,85,-100
124,85,-100
125,85,-100
126,85,-100
127,85,-100
128,85,-100
129,85,-100
130,85,-100
131,85,-100
132,85,-100
133,85,-100
134,85,-100
135,85,-100
136,85,-100
137,85,-100
138,85,-100
139,85,-100
140,85,-100
141,85,-100
142,85,-100
106,86,-100
107,86,-100
108,86,1
109,86,0.934
110,86,0.123
111,86,-0.544
112,86,-100
113,86,-100
114,86,-100
115,86,-100
116,86,-100
117,86,-100
118,86,-100
119,86,-100
120,86,-100
121,86,-100
122,86,-100
123,86,-100
124,86,-100
125,86,-100
126,86,-100
127,86,-100
128,86,-100
129,86,-100
130,86,-100
131,86,-100
132,86,-100
133,86,-100
134,86,-100
135,86,-100
136,86,-100
137,86,-100
138,86,-100
139,86,-100
140,86,-100
141,86,-100
142,86,-100
106,87,-100
107,87,-100
108,87,1
109,87,0.934
110,87,0.123
111,87,-0.544
112,87,-100
113,87,-100
114,87,-100
115,87,-100
116,87,-100
117,87,-100
118,87,-100
119,87,-100
120,87,-100
121,87,-100
122,87,-100
123,87,-100
124,87,-100
125,87,-100
126,87,-100
127,87,-100
128,87,-100
129,87,-100
130,87,-100
131,87,-100
132,87,-100
133,87,-100
134,87,-100
135,87,-100
136,87,-100
137,87,-100
138,87,-100
139,87,-100
140,87,-100
141,87,-100
142,87,-100
106,88,-0.347
107,88,0.480
108,88,0.538
109,88,0.088
110,88,0.657
111,88,0.623
112,88,0.699
113,88,0.741
114,88,-100
115,88,-100
116,88,-100
117,88,-100
118,88,-100
119,88,-100
120,88,-100
121,88,-100
122,88,-100
123,88,-100
124,88,-100
125,88,-100
126,88,-100
127,88,-100
128,88,-100
129,88,-100
130,88,-100
131,88,-100
132,88,-100
133,88,-100
134,88,-100
135,88,-100
136,88,-100
137,88,-100
138,88,-100
139,88,-100
140,88,-100
141,88,-100
142,88,-100
106,89,-0.347
107,89,0.480
108,89,0.538
109,89,0.088
110,89,0.657
111,89,0.623
112,89,0.699
113,89,0.741
114,89,-100
115,89,-100
116,89,-100
117,89,-100
118,89,-100
119,89,-100
120,89,-100
121,89,-100
122,89,-100
123,89,-100
124,89,-100
125,89,-100
126,89,-100
127,89,-100
128,89,-100
129,89,-100
130,89,-100
131,89,-100
132,89,-100
133,89,-100
134,89,-100
135,89,-100
136,89,-100
137,89,-100
138,89,-100
139,89,-100
140,89,-100
141,89,-100
142,89,-100
106,90,0.880
107,90,1
108,90,0.488
109,90,0.589
110,90,0.731
111,90,0.709
112,90,0.709
113,90,0.717
114,90,0.724
115,90,0.738
116,90,-100
117,90,-100
118,90,-100
119,90,-100
120,90,-100
121,90,-100
122,90,-100
123,90,-100
124,90,-100
125,90,-100
126,90,-100
127,90,-100
128,90,-100
129,90,-100
130,90,-100
131,90,-100
132,90,-100
133,90,-100
134,90,-100
135,90,-100
136,90,-100
137,90,-100
138,90,-100
139,90,-100
140,90,-100
141,90,-100
142,90,-100
106,91,0.880
107,91,1
108,91,0.488
109,91,0.589
110,91,0.731
111,91,0.709
112,91,0.709
113,91,0.717
114,91,0.724
